trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.001, 'e': 0.8319358038266718}",25,0,-110.69526745579907,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
186,False,"{'a': 0.001, 'e': 0.8311042838521256}",35,0,-175.10072276896744,"{0: 20, 1: 3, 2: 10, 3: 0, 4: 2}",0
187,False,"{'a': 0.001, 'e': 0.8302735949819326}",20,0,-131.4674249822992,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
188,False,"{'a': 0.001, 'e': 0.8294437363854039}",20,0,-46.00478237249467,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
189,False,"{'a': 0.001, 'e': 0.8286147072326806}",20,0,-63.528515934598786,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
190,False,"{'a': 0.001, 'e': 0.8277865066947336}",20,0,-135.200589022169,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
191,False,"{'a': 0.001, 'e': 0.8269591339433623}",20,0,-77.45527419402806,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
192,False,"{'a': 0.001, 'e': 0.8261325881511938}",25,1,-61.015658179249534,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 1}",1
193,False,"{'a': 0.001, 'e': 0.8253068684916823}",20,0,-167.0485284794325,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
194,False,"{'a': 0.001, 'e': 0.8244819741391082}",25,0,-62.05533251055374,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
195,False,"{'a': 0.001, 'e': 0.8236579042685769}",25,6,-24.569521945802183,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 0}",1
196,False,"{'a': 0.001, 'e': 0.8228346580560184}",20,0,-162.03617877478,"{0: 9, 1: 4, 2: 3, 3: 2, 4: 2}",0
197,False,"{'a': 0.001, 'e': 0.8220122346781865}",20,5,-40.08097064830657,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
198,False,"{'a': 0.001, 'e': 0.821190633312658}",35,0,-252.35054236507082,"{0: 17, 1: 7, 2: 6, 3: 1, 4: 4}",0
199,False,"{'a': 0.001, 'e': 0.8203698531378311}",25,16,-5.215890684723433,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
200,False,"{'a': 0.001, 'e': 0.8195498933329256}",20,0,-38.44555512029838,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
201,False,"{'a': 0.001, 'e': 0.8187307530779818}",25,16,-2.103146854784172,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.001, 'e': 0.8179124315538594}",20,0,-45.07848840517628,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
203,False,"{'a': 0.001, 'e': 0.8170949279422366}",20,0,-9.304797562295112,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
204,False,"{'a': 0.001, 'e': 0.8162782414256099}",30,0,-97.36759134459068,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
205,False,"{'a': 0.001, 'e': 0.8154623711872927}",25,8,-6.737636637398047,"{0: 12, 1: 5, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.001, 'e': 0.8146473164114145}",20,0,-62.17272340625475,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
207,False,"{'a': 0.001, 'e': 0.8138330762829207}",30,0,-150.74714712343385,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
208,False,"{'a': 0.001, 'e': 0.813019649987571}",25,0,-127.98716703571992,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
209,False,"{'a': 0.001, 'e': 0.812207036711939}",20,1,-11.029787259473249,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.001, 'e': 0.8113952356434114}",30,0,-123.48431635269786,"{0: 17, 1: 6, 2: 5, 3: 1, 4: 1}",0
211,False,"{'a': 0.001, 'e': 0.8105842459701871}",20,0,-76.99459506995728,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
212,False,"{'a': 0.001, 'e': 0.8097740668812763}",20,4,-106.04333105588678,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 2}",1
213,False,"{'a': 0.001, 'e': 0.8089646975664998}",20,0,-38.271443854420376,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
214,False,"{'a': 0.001, 'e': 0.8081561372164884}",25,0,-238.18718271908858,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 4}",0
215,False,"{'a': 0.001, 'e': 0.8073483850226815}",35,0,-177.44245131331195,"{0: 21, 1: 5, 2: 6, 3: 0, 4: 3}",0
216,False,"{'a': 0.001, 'e': 0.8065414401773269}",30,0,-59.13591213007577,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
217,False,"{'a': 0.001, 'e': 0.8057353018734796}",25,6,-74.5111270830031,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 1}",1
218,False,"{'a': 0.001, 'e': 0.8049299693050015}",20,0,-42.00227752383515,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
219,False,"{'a': 0.001, 'e': 0.8041254416665596}",20,0,-57.71417796713407,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
220,False,"{'a': 0.001, 'e': 0.8033217181536265}",30,0,-50.926359023887095,"{0: 20, 1: 4, 2: 6, 3: 0, 4: 0}",0
221,False,"{'a': 0.001, 'e': 0.8025187979624785}",25,17,-14.505870348837977,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
222,False,"{'a': 0.001, 'e': 0.8017166802901953}",25,0,-63.26865571581046,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
223,False,"{'a': 0.001, 'e': 0.8009153643346592}",25,0,-59.86227052444736,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
224,False,"{'a': 0.001, 'e': 0.8001148492945541}",25,0,-79.84514729351386,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
225,False,"{'a': 0.001, 'e': 0.7993151343693651}",25,7,-14.34247481804524,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
226,False,"{'a': 0.001, 'e': 0.7985162187593771}",20,0,-44.233213678630904,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
227,False,"{'a': 0.001, 'e': 0.7977181016656743}",20,6,6.704731634350058,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.001, 'e': 0.7969207822901396}",25,0,-23.96175226371487,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
229,False,"{'a': 0.001, 'e': 0.7961242598354538}",20,8,-56.088625247408665,"{0: 6, 1: 1, 2: 4, 3: 1, 4: 0}",1
230,False,"{'a': 0.001, 'e': 0.7953285335050939}",25,0,-51.86444343269173,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
231,False,"{'a': 0.001, 'e': 0.794533602503334}",20,3,-134.5502278030514,"{0: 8, 1: 3, 2: 3, 3: 1, 4: 2}",1
232,False,"{'a': 0.001, 'e': 0.7937394660352427}",20,0,-127.78842588386597,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
233,False,"{'a': 0.001, 'e': 0.7929461233066837}",20,0,-66.52493676036985,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
234,False,"{'a': 0.001, 'e': 0.792153573524314}",20,0,-61.79310754337835,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
235,False,"{'a': 0.001, 'e': 0.7913618158955839}",25,11,3.786822339853817,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.001, 'e': 0.7905708496287356}",25,0,-223.63752580525252,"{0: 10, 1: 2, 2: 9, 3: 1, 4: 3}",0
237,False,"{'a': 0.001, 'e': 0.7897806739328027}",30,0,-199.32994073989056,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 5}",0
238,False,"{'a': 0.001, 'e': 0.7889912880176096}",25,0,-160.7768703089579,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
239,False,"{'a': 0.001, 'e': 0.7882026910937704}",30,0,-37.34545718084335,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
240,False,"{'a': 0.001, 'e': 0.7874148823726879}",25,0,-122.0708436786593,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
241,False,"{'a': 0.001, 'e': 0.7866278610665535}",30,0,-55.5835286762509,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
242,False,"{'a': 0.001, 'e': 0.7858416263883455}",20,0,-51.54339160132187,"{0: 13, 1: 6, 2: 0, 3: 0, 4: 1}",0
243,False,"{'a': 0.001, 'e': 0.7850561775518295}",30,10,-54.74560513307964,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",1
244,False,"{'a': 0.001, 'e': 0.7842715137715565}",30,0,-80.98036408644346,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
245,False,"{'a': 0.001, 'e': 0.7834876342628625}",20,6,-68.63711114088295,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
246,False,"{'a': 0.001, 'e': 0.7827045382418681}",20,0,-52.89330658586982,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
247,False,"{'a': 0.001, 'e': 0.7819222249254772}",30,0,-249.56288130343108,"{0: 15, 1: 3, 2: 7, 3: 1, 4: 4}",0
248,False,"{'a': 0.001, 'e': 0.7811406935313765}",20,0,-93.5829508360848,"{0: 12, 1: 0, 2: 5, 3: 3, 4: 0}",1
249,False,"{'a': 0.001, 'e': 0.7803599432780343}",25,0,-109.86776898203796,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
250,False,"{'a': 0.001, 'e': 0.7795799733847004}",25,0,-73.58500483665964,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
251,False,"{'a': 0.001, 'e': 0.7788007830714049}",20,0,-36.66121337964952,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
252,False,"{'a': 0.001, 'e': 0.7780223715589573}",20,7,-73.54402523165942,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 1}",1
253,False,"{'a': 0.001, 'e': 0.7772447380689461}",25,0,-116.521875463139,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
254,False,"{'a': 0.001, 'e': 0.7764678818237378}",20,6,-72.98152382612953,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 1}",1
255,False,"{'a': 0.001, 'e': 0.775691802046476}",20,0,-58.14853275275337,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
256,False,"{'a': 0.001, 'e': 0.774916497961081}",25,0,-155.60913224929774,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
257,False,"{'a': 0.001, 'e': 0.7741419687922484}",20,0,-40.387792774259445,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
258,False,"{'a': 0.001, 'e': 0.7733682137654491}",20,0,-64.49976930550987,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
259,False,"{'a': 0.001, 'e': 0.772595232106928}",20,9,-7.4578258105868525,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.001, 'e': 0.7718230230437034}",30,14,-37.286405131437235,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
261,False,"{'a': 0.001, 'e': 0.7710515858035663}",20,0,-43.4379668778142,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
262,False,"{'a': 0.001, 'e': 0.7702809196150792}",20,14,12.499057194711943,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.001, 'e': 0.7695110237075758}",25,0,-53.24619499811696,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
264,False,"{'a': 0.001, 'e': 0.7687418973111603}",20,8,-140.2787480152099,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 3}",1
265,False,"{'a': 0.001, 'e': 0.7679735396567061}",30,0,-87.28545046292754,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",1
266,False,"{'a': 0.001, 'e': 0.7672059499758557}",20,0,-88.66958501851994,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
267,False,"{'a': 0.001, 'e': 0.7664391275010192}",20,1,-35.71157034898677,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
268,False,"{'a': 0.001, 'e': 0.7656730714653739}",20,0,-154.51713896060653,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
269,False,"{'a': 0.001, 'e': 0.764907781102864}",30,13,-34.20107116023534,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
270,False,"{'a': 0.001, 'e': 0.764143255648199}",25,0,-107.58885355966756,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
271,False,"{'a': 0.001, 'e': 0.7633794943368531}",30,18,-126.20547382388116,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 3}",1
272,False,"{'a': 0.001, 'e': 0.7626164964050653}",30,0,-126.48292535703364,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
273,False,"{'a': 0.001, 'e': 0.7618542610898376}",30,0,-47.652082976216015,"{0: 23, 1: 4, 2: 2, 3: 0, 4: 1}",0
274,False,"{'a': 0.001, 'e': 0.7610927876289343}",20,0,-39.48653775900553,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
275,False,"{'a': 0.001, 'e': 0.7603320752608821}",25,4,-49.65131455822827,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
276,False,"{'a': 0.001, 'e': 0.7595721232249685}",30,14,-39.31921226724608,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
277,False,"{'a': 0.001, 'e': 0.7588129307612413}",25,2,-67.79378844569669,"{0: 14, 1: 0, 2: 9, 3: 0, 4: 0}",1
278,False,"{'a': 0.001, 'e': 0.7580544971105083}",20,0,-15.992062997039493,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
279,False,"{'a': 0.001, 'e': 0.7572968215143355}",20,3,8.411873706444084,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.001, 'e': 0.7565399032150474}",20,7,-78.05717317269949,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 2}",1
281,False,"{'a': 0.001, 'e': 0.7557837414557255}",20,4,-69.06646260160872,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
282,False,"{'a': 0.001, 'e': 0.755028335480208}",20,0,-59.71909000447253,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
283,False,"{'a': 0.001, 'e': 0.754273684533089}",20,0,-56.66324104538925,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
284,False,"{'a': 0.001, 'e': 0.7535197878597172}",20,0,8.455147741932853,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
285,False,"{'a': 0.001, 'e': 0.7527666447061963}",20,6,-24.481400499897756,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
286,False,"{'a': 0.001, 'e': 0.7520142543193826}",20,0,-59.79748188761846,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
287,False,"{'a': 0.001, 'e': 0.751262615946886}",20,0,-156.73956074877958,"{0: 7, 1: 4, 2: 7, 3: 0, 4: 2}",0
288,False,"{'a': 0.001, 'e': 0.750511728837068}",20,12,-29.041375167925022,"{0: 4, 1: 1, 2: 3, 3: 0, 4: 0}",1
289,False,"{'a': 0.001, 'e': 0.7497615922390413}",25,8,-33.59158712856816,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
290,False,"{'a': 0.001, 'e': 0.7490122054026693}",20,6,-22.546854777806804,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
291,False,"{'a': 0.001, 'e': 0.7482635675785653}",25,2,-68.80142098466791,"{0: 16, 1: 4, 2: 1, 3: 1, 4: 1}",1
292,False,"{'a': 0.001, 'e': 0.747515678018091}",35,19,-30.344836651883725,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
293,False,"{'a': 0.001, 'e': 0.7467685359733571}",20,0,-116.96261313106078,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
294,False,"{'a': 0.001, 'e': 0.7460221406972215}",25,0,-116.07180784365092,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
295,False,"{'a': 0.001, 'e': 0.7452764914432887}",30,8,-13.167394999927911,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
296,False,"{'a': 0.001, 'e': 0.7445315874659094}",20,0,-62.04235477789465,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
297,False,"{'a': 0.001, 'e': 0.7437874280201796}",20,0,-73.44582546459458,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
298,False,"{'a': 0.001, 'e': 0.7430440123619398}",20,14,0.4819324184721121,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.001, 'e': 0.7423013397477743}",20,0,-17.22194336345744,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
300,False,"{'a': 0.001, 'e': 0.7415594094350105}",20,11,-18.056258403910373,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
301,False,"{'a': 0.001, 'e': 0.7408182206817179}",20,0,-48.35177054429616,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
302,False,"{'a': 0.001, 'e': 0.7400777727467076}",20,6,-21.48198517171677,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
303,False,"{'a': 0.001, 'e': 0.7393380648895318}",20,0,-93.50725190111812,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
304,False,"{'a': 0.001, 'e': 0.7385990963704826}",25,0,-173.93925730532476,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
305,False,"{'a': 0.001, 'e': 0.7378608664505911}",30,0,-146.5365213870552,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
306,False,"{'a': 0.001, 'e': 0.7371233743916278}",25,0,-45.78486428185466,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
307,False,"{'a': 0.001, 'e': 0.7363866194561001}",20,5,-33.1158184631804,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
308,False,"{'a': 0.001, 'e': 0.7356506009072533}",25,0,-173.2684358186711,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
309,False,"{'a': 0.001, 'e': 0.7349153180090687}",25,0,-32.65255653537372,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
310,False,"{'a': 0.001, 'e': 0.7341807700262634}",20,0,-24.883577557947575,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
311,False,"{'a': 0.001, 'e': 0.7334469562242892}",25,7,-56.21270675805086,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
312,False,"{'a': 0.001, 'e': 0.7327138758693325}",20,8,-5.409800451631433,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.001, 'e': 0.7319815282283126}",20,0,-33.15272977430947,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
314,False,"{'a': 0.001, 'e': 0.731249912568882}",25,0,-121.57963581156696,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
315,False,"{'a': 0.001, 'e': 0.7305190281594249}",20,0,-39.502753417402374,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
316,False,"{'a': 0.001, 'e': 0.7297888742690568}",20,0,-77.35433857475157,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
317,False,"{'a': 0.001, 'e': 0.7290594501676237}",25,12,-62.78409146428536,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
318,False,"{'a': 0.001, 'e': 0.7283307551257017}",25,14,2.2206358484228987,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.001, 'e': 0.7276027884145955}",20,9,-48.107198741468665,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
320,False,"{'a': 0.001, 'e': 0.7268755493063382}",25,1,-34.647931084475445,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 0}",1
321,False,"{'a': 0.001, 'e': 0.7261490370736909}",25,8,-110.71486304588753,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 2}",1
322,False,"{'a': 0.001, 'e': 0.7254232509901412}",25,0,-47.4048963338214,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
323,False,"{'a': 0.001, 'e': 0.7246981903299029}",20,8,-13.817903141311795,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
324,False,"{'a': 0.001, 'e': 0.7239738543679153}",30,17,-50.6099749650179,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
325,False,"{'a': 0.001, 'e': 0.7232502423798424}",20,0,-77.62293259604046,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
326,False,"{'a': 0.001, 'e': 0.7225273536420722}",30,0,-123.17491459449302,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
327,False,"{'a': 0.001, 'e': 0.7218051874317158}",35,0,-55.27823125279445,"{0: 28, 1: 2, 2: 4, 3: 0, 4: 1}",0
328,False,"{'a': 0.001, 'e': 0.721083743026607}",25,0,-108.1408817972853,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
329,False,"{'a': 0.001, 'e': 0.7203630197053014}",20,15,-4.561319266775907,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.001, 'e': 0.7196430167470754}",20,8,-32.280548113267706,"{0: 6, 1: 3, 2: 3, 3: 0, 4: 0}",1
331,False,"{'a': 0.001, 'e': 0.7189237334319262}",20,0,-114.35298601741016,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
332,False,"{'a': 0.001, 'e': 0.7182051690405703}",35,6,-79.85028927989705,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 1}",1
333,False,"{'a': 0.001, 'e': 0.7174873228544433}",35,0,-205.4407004727236,"{0: 19, 1: 5, 2: 7, 3: 1, 4: 3}",0
334,False,"{'a': 0.001, 'e': 0.716770194155699}",20,11,-28.34297075975013,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
335,False,"{'a': 0.001, 'e': 0.7160537822272085}",20,5,-47.29151661543354,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
336,False,"{'a': 0.001, 'e': 0.7153380863525599}",20,0,-51.28396771703059,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
337,False,"{'a': 0.001, 'e': 0.7146231058160573}",20,0,-47.87436468081049,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
338,False,"{'a': 0.001, 'e': 0.71390883990272}",25,0,-60.82376607265956,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
339,False,"{'a': 0.001, 'e': 0.7131952878982822}",20,0,-107.27435882113545,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
340,False,"{'a': 0.001, 'e': 0.7124824490891918}",25,0,-134.38894644484276,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
341,False,"{'a': 0.001, 'e': 0.7117703227626097}",25,6,-29.239988366961132,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
342,False,"{'a': 0.001, 'e': 0.7110589082064097}",25,0,-106.92229664525564,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
343,False,"{'a': 0.001, 'e': 0.7103482047091773}",25,0,-136.26122126933015,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
344,False,"{'a': 0.001, 'e': 0.7096382115602087}",20,0,-93.91219887983964,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
345,False,"{'a': 0.001, 'e': 0.7089289280495107}",30,0,-173.47627513549114,"{0: 19, 1: 1, 2: 7, 3: 0, 4: 3}",0
346,False,"{'a': 0.001, 'e': 0.7082203534678}",20,0,-78.21101386848666,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
347,False,"{'a': 0.001, 'e': 0.7075124871065016}",25,0,-98.29383418960664,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
348,False,"{'a': 0.001, 'e': 0.7068053282577494}",25,0,-118.41294422008261,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",1
349,False,"{'a': 0.001, 'e': 0.7060988762143844}",30,0,-116.83733546831529,"{0: 21, 1: 4, 2: 2, 3: 1, 4: 2}",1
350,False,"{'a': 0.001, 'e': 0.7053931302699543}",25,0,-135.7708598667307,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
351,False,"{'a': 0.001, 'e': 0.7046880897187134}",25,0,-77.6408536872692,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
352,False,"{'a': 0.001, 'e': 0.703983753855621}",30,0,-122.83807594880557,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 2}",0
353,False,"{'a': 0.001, 'e': 0.7032801219763409}",20,1,-7.421600783435859,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
354,False,"{'a': 0.001, 'e': 0.7025771933772416}",30,0,-122.59110019050564,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
355,False,"{'a': 0.001, 'e': 0.701874967355394}",30,12,-74.60619216623222,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
356,False,"{'a': 0.001, 'e': 0.7011734432085724}",35,5,-92.96654568558537,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",1
357,False,"{'a': 0.001, 'e': 0.7004726202352524}",35,0,-208.5671907901336,"{0: 20, 1: 2, 2: 10, 3: 0, 4: 3}",0
358,False,"{'a': 0.001, 'e': 0.699772497734611}",25,0,-47.86216304253294,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
359,False,"{'a': 0.001, 'e': 0.6990730750065257}",20,15,3.0999552329509483,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.001, 'e': 0.6983743513515736}",20,8,3.3282375169525125,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.001, 'e': 0.697676326071031}",25,13,-57.757212273394,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
362,False,"{'a': 0.001, 'e': 0.6969789984668727}",20,7,-116.39378298191694,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 2}",1
363,False,"{'a': 0.001, 'e': 0.696282367841771}",20,8,-47.008623567862045,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
364,False,"{'a': 0.001, 'e': 0.6955864334990951}",20,0,-69.58613639147285,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
365,False,"{'a': 0.001, 'e': 0.6948911947429106}",25,15,-0.6149470179268177,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
366,False,"{'a': 0.001, 'e': 0.6941966508779789}",20,5,-1.3778980486757835,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
367,False,"{'a': 0.001, 'e': 0.6935028012097558}",25,5,-42.14098409183727,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",1
368,False,"{'a': 0.001, 'e': 0.6928096450443917}",25,7,-60.96085059633129,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 1}",1
